UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO;DATA ATUALIZAÇÃO;CENSO;ESTADO;REGIÃO;CAPITAL;PAÍS
RS;43;9753;Ibarama;3.722;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;9803;Ibiaçá;4.560;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;9902;Ibiraiaras;6.764;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;9951;Ibirapuitã;4.159;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10009;Ibirubá;21.733;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10108;Igrejinha;33.173;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10207;Ijuí;85.135;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10306;Ilópolis;4.094;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10330;Imbé;27.053;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10363;Imigrante;3.082;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10405;Independência;6.519;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10413;Inhacorá;2.011;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10439;Ipê;6.554;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10462;Ipiranga do Sul;1.714;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10504;Iraí;7.489;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10538;Itaara;5.747;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10553;Itacurubi;2.995;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10579;Itapuca;1.937;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10603;Itaqui;35.408;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10652;Itati;2.941;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10702;Itatiba do Sul;3.206;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10751;Ivorá;2.012;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10801;Ivoti;22.911;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10850;Jaboticaba;3.754;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10876;Jacuizinho;2.028;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;10900;Jacutinga;3.198;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11007;Jaguarão;26.583;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11106;Jaguari;10.527;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11122;Jaquirana;3.692;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11130;Jari;3.349;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11155;Jóia;7.123;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11205;Júlio de Castilhos;18.121;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11239;Lagoa Bonita do Sul;2.253;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11254;Lagoão;5.343;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11270;Lagoa dos Três Cantos;1.726;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11304;Lagoa Vermelha;27.598;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11403;Lajeado;97.432;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11429;Lajeado do Bugre;2.569;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11502;Lavras do Sul;7.458;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11601;Liberato Salzano;4.664;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11627;Lindolfo Collor;6.156;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11643;Linha Nova;1.763;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11700;Machadinho;5.729;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11718;Maçambará;4.427;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11734;Mampituba;2.954;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11759;Manoel Viana;6.732;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11775;Maquiné;8.222;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11791;Maratá;2.515;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11809;Marau;46.643;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11908;Marcelino Ramos;4.314;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;11981;Mariana Pimentel;3.889;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12005;Mariano Moro;1.856;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12054;Marques de Souza;3.928;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12104;Mata;4.697;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12138;Mato Castelhano;2.552;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12153;Mato Leitão;4.848;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12179;Mato Queimado;1.793;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12203;Maximiliano de Almeida;4.763;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12252;Minas do Leão;7.470;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12302;Miraguaí;4.388;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12351;Montauri;1.495;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12377;Monte Alegre dos Campos;3.610;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12385;Monte Belo do Sul;2.584;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12401;Montenegro;66.878;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12427;Mormaço;2.748;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12443;Morrinhos do Sul;3.091;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12450;Morro Redondo;5.568;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12476;Morro Reuter;6.124;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12500;Mostardas;13.035;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12609;Muçum;4.492;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12617;Muitos Capões;2.811;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12625;Muliterno;1.718;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12658;Não-Me-Toque;17.821;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12674;Nicolau Vergueiro;1.935;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12708;Nonoai;13.466;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12757;Nova Alvorada;3.169;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12807;Nova Araçá;4.968;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12906;Nova Bassano;9.582;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;12955;Nova Boa Vista;2.040;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13003;Nova Bréscia;3.037;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13011;Nova Candelária;3.056;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13037;Nova Esperança do Sul;4.858;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13060;Nova Hartz;19.799;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13086;Nova Pádua;2.334;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13102;Nova Palma;5.328;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13201;Nova Petrópolis;28.579;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13300;Nova Prata;25.656;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13334;Nova Ramada;2.157;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13359;Nova Roma do Sul;3.468;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13375;Nova Santa Rita;28.290;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13391;Novo Cabrais;3.550;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13409;Novo Hamburgo;241.306;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13425;Novo Machado;3.198;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13441;Novo Tiradentes;2.115;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13466;Novo Xingu;1.646;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13490;Novo Barreiro;4.233;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13508;Osório;50.395;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13607;Paim Filho;3.979;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13656;Palmares do Sul;12.969;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13706;Palmeira das Missões;32.873;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13805;Palmitinho;7.830;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13904;Panambi;43.320;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;13953;Pantano Grande;10.255;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14001;Paraí;7.205;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14027;Paraíso do Sul;6.472;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14035;Pareci Novo;4.072;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14050;Parobé;54.095;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14068;Passa Sete;3.943;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14076;Passo do Sobrado;6.006;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14100;Passo Fundo;217.240;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14134;Paulo Bento;2.144;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14159;Paverama;7.933;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14175;Pedras Altas;2.213;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14209;Pedro Osório;7.652;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14308;Pejuçara;3.733;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14407;Pelotas;324.026;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14423;Picada Café;5.732;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14456;Pinhal;2.895;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14464;Pinhal da Serra;2.243;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14472;Pinhal Grande;4.049;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14498;Pinheirinho do Vale;4.539;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14506;Pinheiro Machado;11.380;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14548;Pinto Bandeira;2.712;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14555;Pirapó;2.250;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14605;Piratini;17.434;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14704;Planalto;10.240;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14753;Poço das Antas;2.152;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14779;Pontão;3.278;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14787;Ponte Preta;1.572;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14803;Portão;36.410;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;14902;Porto Alegre;1.404.269;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15008;Porto Lucena;4.364;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15057;Porto Mauá;2.143;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15073;Porto Vera Cruz;1.560;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15107;Porto Xavier;9.821;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15131;Pouso Novo;1.752;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15149;Presidente Lucena;3.077;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15156;Progresso;5.325;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15172;Protásio Alves;2.025;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15206;Putinga;3.710;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15305;Quaraí;23.475;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15313;Quatro Irmãos;1.552;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15321;Quevedos;2.502;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15354;Quinze de Novembro;3.910;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15404;Redentora;9.244;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15453;Relvado;1.895;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15503;Restinga Sêca;15.129;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15552;Rio dos Índios;3.374;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15602;Rio Grande;191.719;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15701;Rio Pardo;34.447;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15750;Riozinho;4.453;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15800;Roca Sales;10.397;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15909;Rodeio Bonito;6.644;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;15958;Rolador;2.277;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16006;Rolante;21.288;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16105;Ronda Alta;9.750;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16204;Rondinha;4.989;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16303;Roque Gonzales;6.579;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16402;Rosário do Sul;36.343;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16428;Sagrada Família;2.466;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16436;Saldanha Marinho;2.581;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16451;Salto do Jacuí;10.200;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16477;Salvador das Missões;2.878;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16501;Salvador do Sul;7.411;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16600;Sananduva;17.130;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16709;Santa Bárbara do Sul;8.083;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16733;Santa Cecília do Sul;1.676;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16758;Santa Clara do Sul;6.845;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16808;Santa Cruz do Sul;133.136;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16907;Santa Maria;296.081;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16956;Santa Maria do Herval;6.541;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;16972;Santa Margarida do Sul;2.593;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17004;Santana da Boa Vista;7.120;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17103;Sant'Ana do Livramento;83.764;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17202;Santa Rosa;77.519;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17251;Santa Tereza;1.668;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17301;Santa Vitória do Palmar;30.953;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17400;Santiago;48.959;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17509;Santo Ângelo;76.768;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17558;Santo Antônio do Palma;2.091;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17608;Santo Antônio da Patrulha;42.904;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17707;Santo Antônio das Missões;10.292;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17756;Santo Antônio do Planalto;2.097;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17806;Santo Augusto;13.641;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17905;Santo Cristo;15.325;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;17954;Santo Expedito do Sul;2.348;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18002;São Borja;58.757;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18051;São Domingos do Sul;2.755;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18101;São Francisco de Assis;17.634;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18200;São Francisco de Paula;23.682;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18309;São Gabriel;58.263;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18408;São Jerônimo;20.909;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18424;São João da Urtiga;4.433;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18432;São João do Polêsine;2.549;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18440;São Jorge;2.912;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18457;São José das Missões;2.345;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18465;São José do Herval;1.883;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18481;São José do Hortêncio;4.667;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18499;São José do Inhacorá;2.596;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18507;São José do Norte;25.491;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18606;São José do Ouro;6.847;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18614;São José do Sul;2.676;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18622;São José dos Ausentes;3.128;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18705;São Leopoldo;216.964;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18804;São Lourenço do Sul;41.756;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;18903;São Luiz Gonzaga;34.690;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19000;São Marcos;21.027;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19109;São Martinho;5.479;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19125;São Martinho da Serra;2.919;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19158;São Miguel das Missões;6.986;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19208;São Nicolau;5.114;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19307;São Paulo das Missões;5.837;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19356;São Pedro da Serra;3.818;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19364;São Pedro das Missões;1.753;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19372;São Pedro do Butiá;3.069;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19406;São Pedro do Sul;15.535;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19505;São Sebastião do Caí;26.300;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19604;São Sepé;21.189;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19703;São Valentim;3.262;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19711;São Valentim do Sul;2.029;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19737;São Valério do Sul;2.547;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19752;São Vendelino;2.259;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19802;São Vicente do Sul;8.154;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;19901;Sapiranga;75.613;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20008;Sapucaia do Sul;130.554;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20107;Sarandi;22.693;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20206;Seberi;11.932;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20230;Sede Nova;2.712;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20263;Segredo;6.046;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20305;Selbach;5.108;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20321;Senador Salgado Filho;2.671;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20354;Sentinela do Sul;5.221;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20404;Serafina Corrêa;16.839;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20453;Sério;1.941;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20503;Sertão;6.512;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20552;Sertão Santana;6.062;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20578;Sete de Setembro;1.824;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20602;Severiano de Almeida;3.827;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
RS;43;20651;Silveira Martins;2.070;25/12/2022;2022;Rio Grande do Sul;Sul;Porto Alegre;Brasil
